,kodPocztowy,lat,lon
259700,91-409,52.65427893691322,18.03655111040004
259800,92-123,52.69265865528002,18.0485705874895
259900,91-170,52.59109528494681,18.067972685372435
260000,91-475,52.645197374087665,18.0736838565863
260200,91-402,52.66339984108565,18.037785633303855
260300,93-509,52.64904073926299,17.951424989047485
260400,91-161,52.5886703156684,18.063761267267974
260500,91-848,52.656712936061986,18.068420358882292
260600,93-583,52.63753574060959,17.97390530856995
260700,92-611,52.74342031341097,17.98176217865298
260800,91-485,52.64322695759719,18.09228018345036
260900,93-154,52.66450846396046,17.957113346027057
261000,90-031,52.65972788727598,18.017618709987534
261100,90-349,52.65752606165014,17.99267514212613
261200,90-510,52.6420289022077,18.008233840357153
261300,91-824,52.646481340138436,18.048968634119987
261400,90-752,52.63337389457536,18.02553461070179
261500,90-549,52.639116111968555,18.00618028585655
261600,92-760,52.73181644876594,18.05642500209469
261700,92-777,52.73190973367622,18.069931952112476
261800,90-128,52.651891243828324,18.020699755870105
261900,91-015,52.6280474066498,18.044304467033648
262000,93-305,52.658835578876584,17.94341648482261
262100,93-549,52.63765028610235,17.955135205407743
262200,90-149,52.66815327919198,18.024242849088214
262300,94-054,52.598687556495804,17.98332249099122
262400,94-407,52.57351876269493,17.97284740905837
262500,90-368,52.64854742804397,18.004134394200847
262600,93-474,52.62663078739004,17.934052233769126
262700,91-165,52.59033267863631,18.057670086922695
262800,90-217,52.65258503086994,18.033620471778747
262900,91-614,52.667770293355204,18.077223041667068
263000,93-308,52.66434243044415,17.947050154330167
263100,90-735,52.63696381308842,18.02462905847647
263200,92-620,52.73701220317865,17.97117140600343
263300,93-113,52.670567113081056,18.00007240684783
263400,91-739,52.65745485147051,18.049283343489215
263500,92-703,52.718436825085895,18.06260278122508
263600,92-118,52.69511285747038,18.06415333176363
263700,92-776,52.74111813895047,18.057489054031993
263800,91-365,52.62451068500327,18.110871982084088
263900,93-369,52.64708756911191,17.93939904264868
264000,92-007,52.69591976671555,18.030873365539083
264100,91-830,52.64493852268892,18.047472205651935
264200,93-615,52.66978815453921,17.91738131781278
264300,91-491,52.641445857848794,18.10574210969405
264400,94-234,52.59700574158639,18.04217947031727
264500,93-410,52.63754638710278,17.94214914793942
264600,94-124,52.595348728046545,17.97401874358591
264700,91-334,52.632027363940146,18.06103060216714
264800,93-452,52.631738850015175,17.892161551940436
264900,94-248,52.618091671929484,18.03825633608974
265000,93-473,52.62528770458591,17.932352095013712
265100,91-511,52.64975964018813,18.129278409671297
265200,92-002,52.69181647420984,18.033508952903347
265300,92-007,52.69949352436355,18.027691636361535
265400,92-640,52.74228995460609,17.97774550006305
265500,90-127,52.653344127323585,18.023088749416175
265600,91-490,52.635937269784115,18.093349053024017
265700,91-157,52.591620529714966,18.06528342798601
265800,91-026,52.621011239242335,18.05583729773676
265900,93-638,52.72702426843594,17.93687373345678
266000,91-610,52.689880322829936,18.06651077272591
266100,93-362,52.654040933920726,17.93122163044081
266200,93-478,52.626064531241454,17.9499285256827
266300,91-728,52.66896011422803,18.04653032435412
266400,92-770,52.742353218610326,18.079225513509144
266500,92-720,52.725674883389864,18.05701381191127
266600,92-109,52.68561180963413,18.05983858668564
266800,94-039,52.619894468111056,17.983935064856322
266900,91-356,52.631465894710416,18.091418528805757
267000,90-756,52.63315569068231,18.02287586371554
267100,93-408,52.640582859683455,17.934104089998666
267200,91-328,52.632440370062916,18.055386277564896
267300,92-761,52.73086879839824,17.99641529046874
267400,93-562,52.63702397010072,17.974337513749216
267500,94-109,52.61415826714714,17.96544730347978
267600,94-109,52.613384202012384,17.964447022837486
267700,93-479,52.62837449175164,17.957943898756024
267800,92-752,52.73304352945847,18.063178829069038
267900,93-574,52.63734043544522,17.991055930960684
268000,91-503,52.65574742694121,18.089258525964848
268100,91-491,52.64343717530552,18.0970905774912
268200,93-351,52.64943658377213,17.90307637652131
268300,92-117,52.69615109429709,18.057731708909348
268400,90-227,52.65844943567618,18.034060708256245
268500,94-011,52.618479894959,17.99797688300825
268600,94-221,52.59797829148167,18.034835749688405
268700,94-221,52.607257130529916,18.038336700699684
268800,94-221,52.59953168598652,18.034879248841015
268900,93-485,52.63277492701958,17.955909203232224
269000,93-473,52.62312735448173,17.935806096774787
269100,91-859,52.653539759730556,18.079185198472207
269200,91-480,52.641469083175906,18.078170568994178
269300,91-348,52.6306628361239,18.073180084810275
269400,90-960,52.63117242117578,18.00257737204385
269500,91-528,52.66576854792213,18.093674434864305
269600,92-122,52.69397165884447,18.0589936595103
269700,93-450,52.615925148115466,17.899480605262273
269800,94-007,52.59862419757782,17.962295088721532
269900,93-490,52.62689130444216,17.92937485230975
270000,93-479,52.626052899404705,17.954005428158627
270100,93-616,52.67023809785147,17.910929761567154
270200,93-434,52.637212395104356,17.912644785532873
270300,94-121,52.596145745524915,17.9689652944132
270400,94-281,52.59402068638994,18.052705810423102
270500,92-110,52.68854360916282,18.062854756630966
270600,94-227,52.60553067022554,18.04264534336828
270700,93-482,52.6234218392935,17.95288931004437
270900,91-433,52.65093578299182,18.042911639177124
271000,92-321,52.68077948128431,18.005262573156767
271100,90-324,52.65587465330033,17.994803259509137
271300,93-219,52.668058305453066,17.980618779920267
271400,92-328,52.66896463934453,18.006619158639886
271500,93-228,52.6830369479176,17.970644867355563
271600,92-108,52.68940228449083,18.05303443902114
271700,91-481,52.64617188320598,18.07924921798337
271800,91-735,52.65299731336176,18.04495622642781
271900,90-332,52.66343900741044,18.003054146784223
272000,94-103,52.62749540921728,17.975889631816322
272100,91-857,52.64983216303823,18.074038964556372
272200,91-473,52.640008295648144,18.071248890889738
272300,92-625,52.74636573487217,17.963550395818448
272400,91-230,52.584777275604196,18.082121001092272
272500,93-460,52.60222901925191,17.920258197112247
272600,93-460,52.61990770908718,17.91701294943778
272700,93-228,52.68246619504952,17.970864039063486
272800,93-645,52.709183710765124,17.92241016894457
272900,93-646,52.71583858790494,17.921739068606197
273000,91-502,52.65671807150128,18.081058789677424
273100,91-487,52.64330732840327,18.089969077612064
273200,91-315,52.63425954481107,18.053746033643872
273300,91-171,52.588328935855664,18.10280215797183
273400,90-345,52.660648415265854,17.99586705511476
273500,93-322,52.66392139346864,17.937057792802833
273600,93-485,52.63289756250982,17.94901052778427
273700,91-803,52.65000577409986,18.05470931906442
273800,91-850,52.651012602173,18.053580033184836
274000,94-406,52.58905515535739,17.966727455668234
274100,94-025,52.62882705125514,17.9953117699859
274200,93-427,52.641998815957855,17.916082927519756
274300,93-430,52.64384765828161,17.917982926676725
274400,93-134,52.65872247382449,17.9758603908873
274500,93-310,52.65925157367693,17.940281062134446
274600,94-212,52.608339685183864,18.041948009619215
274700,92-709,52.71956351798339,18.05664839119959
274800,94-214,52.58811742509488,18.05508210704429
274900,91-171,52.5866576198357,18.119213365750586
275000,92-742,52.7267346389724,18.01165205519466
275100,93-240,52.68172595610405,17.947626449595933
275200,92-016,52.68164449601567,18.041273580740512
275300,91-341,52.6214519269858,18.078693843789416
275400,91-502,52.65987431421415,18.081283686372448
275500,90-156,52.665833805269145,18.02390714306602
275600,91-498,52.63980472528497,18.10450064166806
275700,91-726,52.66906206955756,18.06010653667597
275800,91-743,52.6561228094681,18.05187264193726
275900,94-255,52.586139886878875,18.051907140509606
276000,91-520,52.68450096248671,18.143449011475617
276100,92-732,52.725629651406805,18.050636158563858
276200,91-614,52.66472063574539,18.07403491655433
276300,93-418,52.63808834024269,17.929455346145296
276400,91-154,52.585552672244376,18.079556465103614
276500,91-360,52.62035907564883,18.094014614513522
276600,93-304,52.65762711171544,17.9452578808817
276700,91-088,52.621758282028495,18.035655024144834
276800,92-780,52.728698875992826,18.078421829638625
276900,92-780,52.72906366974155,18.093436744772657
277000,93-428,52.64738049081664,17.909555319103035
277100,93-309,52.6601855258608,17.94222181436345
277200,94-016,52.62179110950537,17.998437255641452
277300,93-446,52.62364922102086,17.906857462577708
277400,91-156,52.57643441438663,18.08223796496075
277500,91-614,52.66726468817573,18.075190673594044
277600,93-428,52.643289580553116,17.914829343933626
277700,94-214,52.610107494050396,18.04705820918044
277800,91-165,52.59084061553872,18.059206101830277
277900,93-149,52.657818150806236,17.954442357139513
278000,91-161,52.59013740158744,18.062987002204533
278100,94-306,52.610007773259035,18.02170143092596
278200,93-346,52.65464393986211,17.921714228181784
278300,94-104,52.6269571170236,17.968620492113416
278400,93-490,52.62654846681963,17.926250227020912
278500,93-371,52.64115450776495,17.9380079312719
278600,94-127,52.59827043738075,17.978014562128287
278700,94-410,52.58137967435383,18.044074749273896
278800,94-234,52.59811436222241,18.038629105193056
278900,93-272,52.66376663120079,17.965441200653665
279000,94-232,52.59995148735391,18.041728337671323
279100,91-134,52.594112321543356,18.059563292969262
279200,92-620,52.73537618534254,17.981531787525928
279300,92-620,52.74114051037208,17.974428961168794
279400,92-620,52.72918942922968,17.989040126352243
279500,92-412,52.70632151770325,18.004363694596645
279600,91-612,52.67250959502049,18.066707012336103
279700,91-334,52.62785290664733,18.061415883675508
279800,93-635,52.69643293848512,17.938980799007805
279900,93-235,52.69041712620434,17.951155600516078
280000,92-706,52.71914569142876,18.060120505667886
280100,91-603,52.66670378697408,18.08644069150105
280200,90-516,52.64313933835248,18.009925073297033
280300,90-720,52.64163029753705,18.02643914814692
280400,93-643,52.68456976437524,17.922198549787044
280500,93-429,52.637594362869365,17.92142971700479
280600,93-229,52.6934470703042,17.953477477260783
280700,92-219,52.679804744323434,18.02163322869784
280800,91-358,52.629194395170735,18.100905835239487
280900,94-046,52.609937994100214,17.979596572738668
281000,91-857,52.65153512186926,18.07793302845268
281100,94-221,52.60840198482154,18.036695535571116
281200,93-478,52.624466274825735,17.957025634471897
281300,91-013,52.6333954818822,18.046163642337063
281400,91-357,52.633779916524055,18.085275018761465
281500,91-335,52.62757091324835,18.05915158668745
281600,93-434,52.63505230678373,17.911240227270497
281700,92-121,52.69308022206327,18.057760666049443
281800,91-612,52.67344909141829,18.065891949394114
281900,94-131,52.59497620257395,17.968498735951158
282000,93-487,52.63816975193577,17.94669151769111
282100,93-469,52.59260411687063,17.946392668670477
282200,93-479,52.62976865860127,17.96254625156492
282300,90-038,52.658998093221534,18.008871834893768
282500,93-378,52.655185066965046,17.936880110488133
282700,91-849,52.65487347664765,18.06517311043807
282800,92-223,52.68149643052709,18.019721162717662
282900,91-328,52.63204502398068,18.067711365938372
283000,93-238,52.67186559552479,17.9448885958996
283100,91-174,52.562779758223606,18.08262457871069
283200,91-520,52.65386819923383,18.15049611010764
283300,93-481,52.63022756353717,17.95484949963409
283400,91-082,52.62671238326033,18.027848263648078
283500,93-221,52.673280161767465,17.97970614152381
283700,93-491,52.624921522739434,17.927289376043284
283800,93-424,52.633449092364685,17.919410918022958
283900,91-218,52.607826328802126,18.09568673586772
284000,91-203,52.60731841867005,18.078325575943822
284200,93-423,52.63248825482548,17.913202087425514
284300,91-417,52.645500543235734,18.03418235141377
284400,91-518,52.66388127493889,18.09543971032649
284500,93-468,52.595523085261185,17.95801730137181
284600,93-563,52.63650309744791,17.97260640287214
284700,93-463,52.627996835591524,17.942491787226775
284800,94-292,52.58013499321955,18.047970809200876
284900,94-108,52.612425245273165,17.975106412131442
285000,92-775,52.73483697468602,18.06727927666152
285100,94-117,52.61471156560048,17.972745371425116
285200,93-121,52.67004488797673,17.991022433622167
285300,94-225,52.60377261594373,18.033985764108095
285400,93-359,52.649920119656315,17.928172079377422
285500,91-230,52.58800513098002,18.086875910298893
285600,91-342,52.61836929980293,18.062921480979167
285700,92-010,52.70090924069992,18.016383601430608
285800,92-648,52.74627113428884,17.96184691269587
285900,93-647,52.70482750577857,17.92794194903272
286000,93-649,52.72419988542884,17.925777888691794
286100,93-647,52.70341644490125,17.92600367520112
286200,93-647,52.70523168165893,17.927628132279555
286300,93-631,52.69561677376901,17.922371286690908
286400,93-479,52.62662053700252,17.95588399000701
286500,93-327,52.66493119053504,17.947403887244082
286600,91-063,52.64285708543789,18.03282039657484
286700,94-212,52.61067643262157,18.043412113913867
286800,91-357,52.62532827766552,18.082643572318666
286900,92-740,52.71983596615379,18.02161129637679
287000,93-014,52.65167622300698,17.966104893646413
287100,91-520,52.67350846481971,18.1452816315082
287200,91-520,52.67600591498787,18.14435055398395
287300,93-432,52.64489654471346,17.915850219554795
287400,92-403,52.69361072675494,17.95212443879981
287500,91-408,52.65343247687571,18.035434128571822
287600,92-735,52.714874525441765,18.01988042924896
287700,92-735,52.715491551145426,18.02175232308839
287800,90-236,52.669408537163896,18.03371204594343
287900,91-409,52.65733772786747,18.036052978708835
288000,91-488,52.64171237178051,18.079656858820744
288100,93-370,52.64030918739536,17.939199021297796
288200,93-457,52.628288134917334,17.921786645745804
288300,91-358,52.62832513547866,18.09774239915519
288400,92-104,52.681870649883074,18.058951359282084
288500,91-864,52.64562540993779,18.090471893772104
288600,92-102,52.683996436261054,18.06259655123722
288700,91-864,52.64791729976073,18.086696225252076
288800,91-025,52.61878459807181,18.053965924580325
288900,91-356,52.63073264653734,18.08905021321575
289000,93-446,52.62474458878026,17.90527838648489
289100,90-228,52.65769879604271,18.03356054728267
289200,93-482,52.63159921425374,17.946434774687262
289300,92-116,52.69151489856684,18.054444347300482
289400,91-402,52.661848375043526,18.04000427082562
289500,92-725,52.72305177986448,18.05436277472975
289600,93-463,52.62650577544957,17.943890978769552
289700,93-304,52.65692540950061,17.945543814201464
289800,92-413,52.71136882961341,17.977813122549495
289900,93-430,52.639696136031866,17.924979342138588
290000,94-115,52.61812103437799,17.972934495455295
290100,94-115,52.61842207981018,17.973335983191536
290200,93-448,52.62896551479754,17.90732070384915
290300,92-637,52.746215709482556,17.936696994277685
290400,94-049,52.595753231363155,17.97598462648106
290500,94-107,52.61300421087558,17.988788788908757
290600,91-166,52.58868381751308,18.061541627934314
290700,93-305,52.65855393791368,17.942113495242886
290800,91-230,52.59170547498254,18.094861406183536
290900,92-015,52.68272282739754,18.037793286855678
291000,91-226,52.616427406990915,18.100274459964503
291100,92-117,52.697205285055915,18.033365444736383
291200,91-843,52.646647982635216,18.055551332127557
291300,91-356,52.63151117734185,18.087555097930288
291400,90-101,52.64735693417234,18.01852863972774
291500,91-614,52.66603946001008,18.074190469901342
291600,91-360,52.62024957081278,18.09863100824354
291700,91-404,52.66748814802983,18.035843043608637
291800,91-867,52.64950763767115,18.07803487839077
291900,91-336,52.6270019345698,18.066793059069173
292000,91-055,52.63935102773381,18.049721929541242
292100,91-855,52.646075940746215,18.069451231776
292200,92-629,52.740846189581184,17.965991053437428
292300,91-487,52.64533934114968,18.08226858595865
292400,91-531,52.69328768781086,18.12232261244093
292500,91-725,52.66508027526515,18.064090679276074
292600,91-604,52.672224281464324,18.08183709719653
292700,93-026,52.65350515837626,17.953387121849726
292800,90-364,52.65220665689034,17.993336695230383
292900,93-485,52.63491187781566,17.944900995318996
293000,91-605,52.66504488478081,18.091928191585552
293100,92-204,52.673050002039986,18.01499750879869
293200,91-601,52.66288572904526,18.08767773729643
293300,94-232,52.59858890843892,18.039066698125485
293400,91-849,52.656034497967696,18.067535252501322
293500,91-360,52.62129668716653,18.097128531113356
293600,91-610,52.70137704895027,18.066375251603457
293700,91-610,52.70493172419673,18.066859539733883
293800,93-355,52.6612131419218,17.94061250567063
293900,93-446,52.621171935891304,17.896581587354625
294000,93-413,52.641726227666624,17.93429201978454
294100,93-582,52.64124619172528,17.971957592242145
294200,93-420,52.63813352377922,17.92658929464888
294300,91-168,52.59059605799241,18.06083010234055
294400,94-412,52.57691493707898,18.027874310619783
294500,93-330,52.67336810398943,17.943204402058768
294600,93-469,52.5939854802082,17.942215306293935
294700,91-848,52.65553720523795,18.07190681050448
294800,94-303,52.612061528181066,18.0069451105663
294900,91-493,52.63939124637992,18.099134933923267
295000,91-357,52.62824146921532,18.083392058854614
295100,91-357,52.63152086349754,18.082369800472875
295200,92-313,52.685244522913926,17.993352829594997
295300,93-467,52.61717366398699,17.945782909886372
295400,93-413,52.640172800719625,17.93617465580797
295500,91-530,52.68407537494948,18.130873322390375
295600,91-604,52.702343293984164,18.08787332461476
295700,93-346,52.655955317334296,17.920567237048054
295800,93-451,52.627249091574576,17.891914258572797
295900,91-040,52.62780169591093,18.04929673411044
296000,91-496,52.63008657136673,18.122709060847615
296100,94-301,52.610125623635554,18.017614385460906
296200,93-020,52.65522350099648,17.958959620961533
296300,93-172,52.65496084867018,17.960861333220404
296400,93-308,52.66419097254503,17.94443703352547
296500,94-112,52.62025461726825,17.97653623922608
296600,90-243,52.65618469866557,18.027526585844605
296700,93-472,52.623526950871664,17.926546301699407
296800,92-402,52.726082490003094,17.96734211621203
296900,92-402,52.70847139714519,17.97519664046333
297000,93-468,52.5929166066454,17.95531123083395
297100,93-478,52.62733749001902,17.946671411905616
297200,92-320,52.67758031326706,18.00825021315879
297300,93-367,52.65399485177006,17.945881127820755
297400,90-269,52.644486406152744,18.029006367809977
297500,90-410,52.64466559173553,18.02313665040844
297600,90-265,52.6448280265334,18.024085510982964
297700,90-244,52.660421792917084,18.02936418345284
297800,93-263,52.67266333788573,17.963295327294023
297900,91-071,52.634495154864275,18.034591344537493
298000,93-429,52.638541002610616,17.921325998516323
298100,93-469,52.580484905996606,17.944999704204772
298200,93-460,52.6192309313815,17.903387822758646
298300,91-002,52.64188202737482,18.04152827991966
298400,91-728,52.66829079340911,18.04783542874189
298500,91-481,52.64489346948519,18.07701803032504
298600,91-845,52.647481495689625,18.06452863282246
298700,92-015,52.683945417152096,18.041310576224436
298800,93-327,52.66664004645312,17.946283965358123
298900,91-362,52.62903181072629,18.103649740044187
299000,91-357,52.623456334960444,18.083089471518495
299100,91-350,52.6323215567941,18.069016477909578
299200,92-411,52.707844646117245,18.008315606059938
299300,93-357,52.656611003057684,17.933008974761318
299400,91-844,52.64923327363086,18.056356584579795
299500,93-469,52.58650829181052,17.950727549532193
299600,91-048,52.63513822463725,18.04631559388638
299700,91-512,52.64969929910238,18.137678427997336
299800,91-465,52.63951977583749,18.065876666591986
299900,91-227,52.61248661003805,18.097301244669758
300000,91-348,52.63150697070628,18.072929437428044
300100,91-089,52.62547498871096,18.03638277310513
300200,94-123,52.5967266488357,17.97142940827222
300300,93-181,52.65481423164132,17.975785909586204
300400,91-603,52.66238381700877,18.089893275328805
300500,92-008,52.697177547110634,18.029343167553634
300600,94-316,52.60865862741951,18.006375817327612
300700,91-490,52.63622231968141,18.090431380473973
300800,92-014,52.68540102366787,18.042009229445704
300900,91-496,52.63828596420913,18.107762331233864
301000,92-613,52.739995817015114,17.984098691815877
301100,93-350,52.65333630068473,17.915295580636634
301200,93-118,52.67114932829594,17.988115511574776
301300,91-865,52.65410576237816,18.082633916019194
301400,91-087,52.62419809381457,18.031311203355845
301500,94-122,52.594832953373604,17.970251183075387
301600,91-219,52.60974286836403,18.09446867462661
301700,94-231,52.60203451219472,18.04196886108406
301800,93-466,52.61991359389958,17.941727257992678
301900,94-004,52.61494958370248,17.992441522541093
302000,92-108,52.68658446890711,18.05050697452406
302100,92-108,52.687164877430206,18.053275075133104
302200,91-078,52.62654839303525,18.038223586652883
302300,91-858,52.65357684902011,18.074498209709507
302400,94-248,52.61816487902498,18.039257679211147
302500,94-404,52.573093503290394,17.96967333605122
302600,92-636,52.732414888055345,17.94866950078871
302700,93-451,52.623989503643834,17.889934896663203
302800,93-640,52.70330399149621,17.917217131813075
302900,90-729,52.64008175358168,18.02418130100545
303000,92-739,52.72659197308746,18.018481638160004
303100,94-128,52.59799393852202,17.9675802820227
303200,91-360,52.620988097176635,18.096869483831387
303300,91-336,52.62557032742944,18.065710856581767
303400,91-613,52.668257082276845,18.069994779555856
303500,91-512,52.64612997778585,18.13929978084068
303600,93-241,52.6827368267921,17.947567215232525
303700,93-515,52.64640552869483,17.958373057872883
303800,91-863,52.64697763181997,18.07692461110241
303900,91-865,52.64481978752237,18.096350974959428
304000,91-487,52.644352251752586,18.09013601674325
304100,93-469,52.592255587007564,17.922201596293636
304200,93-469,52.590542866310216,17.924176662230707
304300,94-218,52.60528918333502,18.032311065221418
304400,94-231,52.600783959004524,18.041618924148924
304500,94-249,52.61823492935138,18.040778003181842
304600,91-219,52.613490956167816,18.097218215797447
304700,93-373,52.651408550502595,17.94214152964545
304800,91-490,52.63531195359032,18.091722951504046
304900,93-346,52.65560281959476,17.919416522621404
305000,91-225,52.60117753086954,18.097717387319967
305200,93-420,52.63973140836244,17.929705363902
305300,94-048,52.59425703869604,17.975972163126993
305400,94-215,52.60968398274527,18.023531171730784
305500,91-862,52.653057927677274,18.080968638135037
305600,91-231,52.59443021937141,18.09043554596748
305700,91-615,52.66780006342374,18.08043124648611
305800,93-468,52.617256732280545,17.936550945326527
305900,91-342,52.618272625037754,18.065352430922047
306000,92-003,52.690557468282215,18.0331466769142
306100,92-308,52.68317063661507,17.998483670460946
306200,93-367,52.657301403247125,17.95001220762449
306300,92-005,52.69405464664587,18.039004867672336
306400,90-012,52.651619470967056,18.011888800295505
306500,90-012,52.65146429475935,18.012825039706037
306600,91-493,52.64101740833858,18.094902719501842
306700,94-129,52.59316095365283,17.98118093497579
306800,94-247,52.61768896320323,18.03492404368443
306900,94-040,52.62410102768666,17.98704660492193
307000,99-416,53.011542779015905,18.564577486393613
307100,99-416,53.0097107254542,18.59319847858747
307200,99-418,53.00091096198093,18.441202128412563
307300,99-205,52.43505148419166,18.212038561859934
307400,99-416,52.99777542841428,18.560837283170294
307500,99-416,53.02194045686896,18.545033726037314
307600,99-416,53.02168757513891,18.592481128667906
307700,98-273,52.00422700054372,17.491287382630627
307800,98-273,51.987557295213364,17.471313701665235
307900,98-273,52.00750773646637,17.480215070534953
308000,98-273,52.01184181054204,17.483329437608354
308100,98-273,51.980165572890186,17.47213212734992
308200,98-273,52.01708770299975,17.474872900178955
308300,98-273,52.01123668333954,17.471689558827045
308400,98-273,51.99963730517736,17.462664883908737
308500,99-417,53.08153077219063,18.52880155924132
308600,99-417,53.10273914655963,18.504298420186828
308700,99-417,53.08014429102009,18.529781526473272
308800,99-440,52.85818643064342,18.629934426243175
308900,97-420,52.42404878061685,17.314674056606066
309000,99-417,53.08457772640814,18.521406102934737
309100,99-417,53.08285527007786,18.520596368147118
309200,97-420,52.42257003865541,17.29448346169179
309300,97-420,52.42390778339785,17.30905343946999
309400,97-420,52.42426426941808,17.30904554415234
309500,98-160,52.37624963589293,17.679181606401187
309600,98-405,51.8877743335059,17.353566295758338
309700,98-405,51.8898889149477,17.355432416706197
309800,97-420,52.42472683261837,17.313817232336
309900,97-420,52.43093154600578,17.306818733823828
310000,97-420,52.4235249834048,17.302826771772565
310100,98-160,52.39453069367875,17.651742905359427
310200,98-405,51.88135181336352,17.353448971304097
310300,98-405,51.863986472407454,17.43493068488123
310400,97-420,52.42213568512307,17.318851477276873
310500,97-420,52.4302131286347,17.30538530242715
310600,97-420,52.43405641366263,17.30165378551476
310700,98-160,52.372956757552586,17.60001932704218
310800,98-160,52.37480169274267,17.595639372118313
310900,99-417,53.114223316643844,18.49299396692582
311000,99-417,53.08165376315856,18.53070798723074
311100,99-417,53.08330789728683,18.526630880858768
311200,97-540,52.65283567150419,16.57020457628732
311300,97-540,52.63076975575009,16.718252827244033
311400,97-540,52.632426142965336,16.718549161799835
311500,97-540,52.63877244406536,16.583246002330064
311600,97-540,52.63147666465084,16.716761248726904
311700,97-540,52.640800690755555,16.692912497891335
311800,97-540,52.63623586132686,16.724558142653343
311900,97-540,52.645364612927985,16.589038570848746
312000,26-340,53.277802015458974,17.49090840291076
312200,97-540,52.632149073777974,16.715248938639974
312300,97-540,52.64262729032683,16.692042508811323
312400,99-418,53.00243474297344,18.437945654038586
312500,26-340,53.278385046626475,17.4900920398379
312600,26-340,53.275728585145195,17.48630448458197
312700,99-416,52.9862872046329,18.580918924387788
312800,99-416,52.989121198965826,18.572283199526566
312900,26-340,53.270512717008415,17.47784531724208
313000,26-340,53.27883262530771,17.49156258720498
313100,99-416,52.99698293619649,18.554589559310603
313200,99-416,52.99051124128736,18.548485284747446
313300,26-340,53.277228578980136,17.496298876116903
313400,26-340,53.281396051764055,17.48180374646477
313500,26-340,53.27779896376249,17.481268542169865
313600,26-340,53.278041013518134,17.488631762379473
313700,99-418,53.00111386077887,18.43763589888166
313800,99-416,53.01883154862314,18.55713857993161
313900,97-512,52.74453157331045,16.914575562331827
314100,99-335,52.54761066364265,18.640655329385705
314200,99-335,52.54029458761722,18.64669522604223
314300,99-335,52.55144994425039,18.642958508100854
314400,93-457,52.61657712141338,17.90667522680998
314500,90-571,52.63662853840302,18.00816582652011
314600,90-553,52.63462113650111,18.0033760846648
314700,93-001,52.62749588219459,17.951172785063953
314800,99-420,52.923919628647425,18.353008059444917
314900,99-420,52.924628705567876,18.381639471878927
315000,97-216,53.07592987439556,17.823834669171372
315100,97-216,53.085976237798654,17.838349255086456
315200,97-215,53.115385533072626,17.61393359716192
315300,97-215,53.11222337464813,17.59901900272816
315400,97-215,53.13806067804149,17.599688202980737
315500,97-215,53.125684314127426,17.60919198116098
315600,99-319,52.74416827451996,18.77693039006745
315700,99-320,52.736585564357185,18.80149815400621
315800,99-320,52.757696173599015,18.78688553452793
315900,95-015,52.80923925851462,18.350638404918485
316000,95-015,52.81871934639176,18.364081839747715
316200,99-320,52.74308164672217,18.78438027627806
316300,99-420,52.92428487928653,18.37255610721235
316400,99-320,52.743334558332705,18.815578877522714
316500,99-320,52.751656522353564,18.785832896860718
316600,99-420,52.923150278970525,18.369763775444568
316700,99-319,52.74863783109866,18.781281078011958
316800,99-320,52.75063943451831,18.81534725427662
316900,99-320,52.77181420751141,18.818745868491234
317000,97-510,52.87667175025944,17.060939842664677
317100,97-510,52.882820787717215,17.0679876209932
317200,99-320,52.75362987456438,18.801646388762606
317300,99-320,52.76220117201983,18.77961779746992
317400,96-130,53.02743299098763,18.034037746050466
317500,99-320,52.75025715295601,18.79517422364556
317600,99-320,52.76264408347481,18.78888237365922
317700,99-320,52.749195234889825,18.81093300288909
317800,98-200,52.178120989212225,17.720523046543367
317900,96-130,53.014768303086925,18.031760689465976
318000,96-130,53.03139775308751,18.021364365945324
318100,96-130,53.02999920445037,18.042026214224556
318200,99-320,52.753023131394684,18.79129186006852
318300,99-320,52.75054843594898,18.80384998659028
318400,97-215,53.06630352214005,17.628256919166144
318500,97-215,53.12153410850821,17.605272522369578
318600,97-215,53.12012700349883,17.600497326162635
318700,98-405,51.86482051819941,17.477378071101487
318800,98-405,51.88537378442978,17.38494497810073
318900,99-319,52.71855676490752,18.791485629201393
319000,99-320,52.810510978159655,18.809362484104973
319100,99-320,52.75937030631988,18.78462641650647
319200,97-540,52.66246496249843,16.675524828230884
319300,97-540,52.62323923105786,16.74447256066148
319400,97-540,52.67586510950595,16.639082350418704
319500,97-540,52.67521958491132,16.649157726388147
319600,97-540,52.64607181915735,16.619720996304014
319700,99-321,52.79869811495505,18.764224940425095
319800,98-273,51.963201089363096,17.55130243389606
319900,98-273,51.98645872429085,17.541200159399615
320000,97-512,52.776596814643945,16.89396535440531
320100,97-512,52.72793999733768,16.97244980941538
320200,97-512,52.70517617517372,16.94053791991917
320300,99-417,53.091968626957254,18.50789749461578
320400,99-417,53.07041144004964,18.630945268553234
320500,98-273,51.959743883170596,17.45969286446135
320600,98-273,52.05575264238878,17.45762707510557
320700,98-273,51.97349627353337,17.455291700770655
320800,99-335,52.5224322144011,18.62924560734171
320900,97-512,52.72769552116075,16.847836600599262
321000,99-319,52.7674811888782,18.763756404752375
321100,99-335,52.54024458759609,18.590294409537133
321200,99-417,53.05516306003987,18.62077697416459
321300,99-417,53.14011227512173,18.53891888119092
321400,99-417,53.100721595526906,18.5711467072557
321500,99-321,52.78365459670013,18.76911703794619
321600,99-335,52.53351628794954,18.66926423878084
321700,99-417,53.0684068538201,18.589209867476356
